"Bundesland";"Datum";"R_eff";"R_eff_lwr";"R_eff_upr"
"Burgenland";2021-04-08;0,882089310105428;0,833121897952586;0,932435309562489
"Burgenland";2021-04-09;0,882898531980892;0,833318336813372;0,933891208810384
"Burgenland";2021-04-10;0,863449688188059;0,813790176150457;0,914559141300526
"Burgenland";2021-04-11;0,836628702445538;0,787061515514088;0,887688095910775
"Burgenland";2021-04-12;0,823277533937019;0,77330518578937;0,874792343533576
"Burgenland";2021-04-13;0,827872227670066;0,776819243868565;0,880526976551142
"Burgenland";2021-04-14;0,835422982066985;0,783109409499405;0,889404022204281
"Burgenland";2021-04-15;0,835912623703593;0,782534430366204;0,891026945674186
"Burgenland";2021-04-16;0,814529357584866;0,760808936577307;0,870056380223836
"Burgenland";2021-04-17;0,868710448013144;0,812064873963179;0,927238708424444
"Burgenland";2021-04-18;0,87686594810539;0,818867119123617;0,936821092273372
"Burgenland";2021-04-19;0,791473919777277;0,735505262486734;0,849465718975666
"Burgenland";2021-04-20;0,7777719554566;0,721253951777848;0,836391509486765
"Burgenland";2021-04-21;0,806166226605455;0,747295792645251;0,867236901387053
"Burgenland";2021-04-22;0,813282024390678;0,752724831192918;0,8761487209808
"Burgenland";2021-04-23;0,846364891736264;0,783111404017856;0,91203998031131
"Burgenland";2021-04-24;0,843670904703928;0,779168997077095;0,910701275681527
"Burgenland";2021-04-25;0,862467126675061;0,795958398861867;0,931606429822303
"Burgenland";2021-04-26;0,820923527376501;0,754905051405925;0,889669869988863
"Burgenland";2021-04-27;0,838934350124694;0,770939816551415;0,909761315902854
"Burgenland";2021-04-28;0,886186296720656;0,814919404270302;0,960397919047321
"Burgenland";2021-04-29;0,904661383257006;0,83140364274324;0,980968031237442
"Burgenland";2021-04-30;0,897832746189251;0,823827305374068;0,974975722217341
"Burgenland";2021-05-01;0,927603301079778;0,851418538978578;1,00700588890722
"Burgenland";2021-05-02;0,890615743607487;0,815204025101913;0,969315692173311
"Burgenland";2021-05-03;0,844697984011577;0,770509229401191;0,922247819464012
"Burgenland";2021-05-04;0,819269120531021;0,745232409951023;0,896761727766544
"Burgenland";2021-05-05;0,827986027915729;0,752250264819486;0,90730215887291
"Burgenland";2021-05-06;0,833935279468544;0,756436751309503;0,915158950073793
"Burgenland";2021-05-07;0,870493347165968;0,789690339582105;0,95517565231594
"Burgenland";2021-05-08;0,814177197621313;0,734669511832385;0,897711021404451
"Burgenland";2021-05-09;0,826165701411526;0,744547506857315;0,911967610924242
"Burgenland";2021-05-10;0,793762839890266;0,712204266760993;0,879678850492421
"Burgenland";2021-05-11;0,764859641022919;0,683095209856748;0,851179261364933
"Burgenland";2021-05-12;0,713236751973826;0,632412742553759;0,798850632527853
"Burgenland";2021-05-13;0,727281541832417;0,643261094472157;0,81638437923382
"Burgenland";2021-05-14;0,730515729114047;0,643597336915109;0,822859335094584
"Burgenland";2021-05-15;0,741498140537155;0,651010952941778;0,837787833711836
"Burgenland";2021-05-16;0,756550394198072;0,66212664481768;0,857176269558934
"Burgenland";2021-05-17;0,747300644721549;0,650524432393442;0,850689658890195
"Burgenland";2021-05-18;0,765991089130318;0,664954692910622;0,874068815933248
"Burgenland";2021-05-19;0,766731750600438;0,662630111645702;0,878317333780766
"Burgenland";2021-05-20;0,79251387996402;0,68355050540524;0,909417421245588
"Burgenland";2021-05-21;0,807088299638724;0,694087737677549;0,928485932702081
"Burgenland";2021-05-22;0,803315043018935;0,687745872956433;0,927727742005044
"Burgenland";2021-05-23;0,775259622400985;0,659088532461095;0,900721275987842
"Burgenland";2021-05-24;0,79511254941873;0,674493125357935;0,925507827606975
"Burgenland";2021-05-25;0,842712739016323;0,715268215866015;0,980451542743093
"Burgenland";2021-05-26;0,82631784362745;0,697297437778682;0,966128047182059
"Burgenland";2021-05-27;0,845264372238466;0,711959133295993;0,989839868150449
"Burgenland";2021-05-28;0,855794859199629;0,718972558011398;1,00435839526455
"Burgenland";2021-05-29;0,934156639936243;0,788298396960631;1,09221280559767
"Burgenland";2021-05-30;0,849378354012641;0,708616014113283;1,00270378838982
"Burgenland";2021-05-31;0,758200713799327;0,623728201536602;0,905604133613266
"Kärnten";2020-03-12;NA;NA;NA
"Kärnten";2020-03-13;NA;NA;NA
"Kärnten";2020-03-14;NA;NA;NA
"Kärnten";2020-03-15;NA;NA;NA
"Kärnten";2020-03-16;NA;NA;NA
"Kärnten";2020-03-17;4,63095944993701;3,26062282361531;6,237924218324
"Kärnten";2020-03-18;4,19145295129549;3,12081202987852;5,4175570408038
"Kärnten";2020-03-19;4,1553680213069;3,27935145971506;5,13351644950648
"Kärnten";2020-03-20;2,90006453823554;2,30306985493435;3,564821089867
"Kärnten";2020-03-21;2,63420856434158;2,15012640785163;3,16670335552726
"Kärnten";2020-03-22;2,28349410580635;1,89010842800101;2,71351531433905
"Kärnten";2020-03-23;2,15441906845485;1,81349901366284;2,52426850165145
"Kärnten";2020-03-24;2,02202871104916;1,72352568910103;2,34402036858339
"Kärnten";2020-03-25;1,80791941021649;1,55067972011;2,08460995513389
"Kärnten";2020-03-26;1,75121567256149;1,51747320964624;2,00145639116626
"Kärnten";2020-03-27;1,65501484523667;1,44352999275245;1,88074550720491
"Kärnten";2020-03-28;1,58144517569404;1,38768076746585;1,78768809263704
"Kärnten";2020-03-29;1,45001768749471;1,27515166438977;1,63595620877027
"Kärnten";2020-03-30;1,30283281490813;1,14540924565539;1,47024522796959
"Kärnten";2020-03-31;1,22056559338371;1,07422443457464;1,37611576145526
"Kärnten";2020-04-01;1,09322669238683;0,959009895754328;1,23610575604851
"Kärnten";2020-04-02;1,06342736168249;0,933654209317046;1,20152223848931
"Kärnten";2020-04-03;0,986575728970971;0,863184530074595;1,11808993253686
"Kärnten";2020-04-04;0,93844103049227;0,818785305899103;1,06613799977757
"Kärnten";2020-04-05;0,868759213757575;0,753627160385621;0,991955554617356
"Kärnten";2020-04-06;0,813990277512475;0,701787978636461;0,934391277127172
"Kärnten";2020-04-07;0,812473311479548;0,698718793148973;0,93468092740573
"Kärnten";2020-04-08;0,799047320307748;0,684092127508681;0,922799059555039
"Kärnten";2020-04-09;0,7776869672131;0,661852937263338;0,902724206601492
"Kärnten";2020-04-10;0,751028358651097;0,634529820213338;0,877200229693303
"Kärnten";2020-04-11;0,718166528650082;0,601305826670664;0,845250461116373
"Kärnten";2020-04-12;0,706862406808982;0,587471768735685;0,83713295233178
"Kärnten";2020-04-13;0,646226974455578;0,528549641369016;0,775554883268778
"Kärnten";2020-04-14;0,618634834491909;0,499318153399603;0,750542635104748
"Kärnten";2020-04-15;0,624817776778772;0,499773570846526;0,763613172596964
"Kärnten";2020-04-16;0,607111506158122;0,478334814920158;0,751006115270388
"Kärnten";2020-04-17;0,626487276423392;0,489291760564821;0,78038068901578
"Kärnten";2020-04-18;0,634360186827927;0,489585799671651;0,797601276628834
"Kärnten";2020-04-19;0,614503480346149;0,465418935041892;0,783984165591631
"Kärnten";2020-04-20;0,607651291585988;0,452436299008592;0,785404386339993
"Kärnten";2020-04-21;0,47505786193197;0,332724686153153;0,642337972728601
"Kärnten";2020-04-22;0,40026826737299;0,263779310359789;0,564764057538968
"Kärnten";2020-04-23;0,306905313378801;0,181891539350834;0,464085962821262
"Kärnten";2020-04-24;NA;NA;NA
"Kärnten";2020-04-25;NA;NA;NA
"Kärnten";2020-04-26;NA;NA;NA
"Kärnten";2020-04-27;NA;NA;NA
"Kärnten";2020-04-28;NA;NA;NA
"Kärnten";2020-04-29;NA;NA;NA
"Kärnten";2020-04-30;NA;NA;NA
"Kärnten";2020-05-01;NA;NA;NA
"Kärnten";2020-05-02;NA;NA;NA
"Kärnten";2020-05-03;NA;NA;NA
"Kärnten";2020-05-04;NA;NA;NA
"Kärnten";2020-05-05;NA;NA;NA
"Kärnten";2020-05-06;NA;NA;NA
"Kärnten";2020-05-07;NA;NA;NA
"Kärnten";2020-05-08;NA;NA;NA
"Kärnten";2020-05-09;NA;NA;NA
"Kärnten";2020-05-10;NA;NA;NA
"Kärnten";2020-05-11;NA;NA;NA
"Kärnten";2020-05-12;NA;NA;NA
"Kärnten";2020-05-13;NA;NA;NA
"Kärnten";2020-05-14;NA;NA;NA
"Kärnten";2020-05-15;NA;NA;NA
"Kärnten";2020-05-16;NA;NA;NA
"Kärnten";2020-05-17;NA;NA;NA
"Kärnten";2020-05-18;NA;NA;NA
"Kärnten";2020-05-19;NA;NA;NA
"Kärnten";2020-05-20;NA;NA;NA
"Kärnten";2020-05-21;NA;NA;NA
"Kärnten";2020-05-22;NA;NA;NA
"Kärnten";2020-05-23;NA;NA;NA
"Kärnten";2020-05-24;NA;NA;NA
"Kärnten";2020-05-25;NA;NA;NA
"Kärnten";2020-05-26;NA;NA;NA
"Kärnten";2020-05-27;NA;NA;NA
"Kärnten";2020-05-28;NA;NA;NA
"Kärnten";2020-05-29;NA;NA;NA
"Kärnten";2020-05-30;NA;NA;NA
"Kärnten";2020-05-31;NA;NA;NA
"Kärnten";2020-06-01;NA;NA;NA
"Kärnten";2020-06-02;NA;NA;NA
"Kärnten";2020-06-03;NA;NA;NA
"Kärnten";2020-06-04;NA;NA;NA
"Kärnten";2020-06-05;NA;NA;NA
"Kärnten";2020-06-06;NA;NA;NA
"Kärnten";2020-06-07;NA;NA;NA
"Kärnten";2020-06-08;NA;NA;NA
"Kärnten";2020-06-09;NA;NA;NA
"Kärnten";2020-06-10;NA;NA;NA
"Kärnten";2020-06-11;NA;NA;NA
"Kärnten";2020-06-12;NA;NA;NA
"Kärnten";2020-06-13;NA;NA;NA
"Kärnten";2020-06-14;NA;NA;NA
"Kärnten";2020-06-15;NA;NA;NA
"Kärnten";2020-06-16;NA;NA;NA
"Kärnten";2020-06-17;NA;NA;NA
"Kärnten";2020-06-18;NA;NA;NA
"Kärnten";2020-06-19;NA;NA;NA
"Kärnten";2020-06-20;NA;NA;NA
"Kärnten";2020-06-21;NA;NA;NA
"Kärnten";2020-06-22;NA;NA;NA
"Kärnten";2020-06-23;NA;NA;NA
"Kärnten";2020-06-24;NA;NA;NA
"Kärnten";2020-06-25;2,39265044687546;1,36760646340952;3,69966848366608
"Kärnten";2020-06-26;2,05348247775104;1,19622921648771;3,13856648741404
"Kärnten";2020-06-27;1,59668881247355;0,912645615595083;2,46890191814053
"Kärnten";2020-06-28;1,38289542718829;0,790444223439308;2,13832097156346
"Kärnten";2020-06-29;1,25365839220123;0,716574091431096;1,93848643832084
"Kärnten";2020-06-30;1,24876009103965;0,727448771280231;1,90861943796548
"Kärnten";2020-07-01;1,19090218066499;0,693744406356264;1,82018873524403
"Kärnten";2020-07-02;0,945006889730937;0,516644060330306;1,50056266457905
"Kärnten";2020-07-03;NA;NA;NA
"Kärnten";2020-07-04;0,950011803776297;0,519380293411882;1,50850989463367
"Kärnten";2020-07-05;0,976128273462877;0,533658410415039;1,54997985614204
"Kärnten";2020-07-06;NA;NA;NA
"Kärnten";2020-07-07;NA;NA;NA
"Kärnten";2020-07-08;NA;NA;NA
"Kärnten";2020-07-09;NA;NA;NA
"Kärnten";2020-07-10;1,26784257487891;0,709601864779379;1,98540944840254
"Kärnten";2020-07-11;1,47233106481647;0,857687102353477;2,2503279129377
"Kärnten";2020-07-12;1,42428555174883;0,829698820459005;2,17689459231357
"Kärnten";2020-07-13;1,2580912013085;0,719107824845472;1,94534073004143
"Kärnten";2020-07-14;1,26015026218517;0,734083965713444;1,92602830793666
"Kärnten";2020-07-15;1,27046442519368;0,752957736198364;1,92112902675115
"Kärnten";2020-07-16;1,07930731025984;0,616917383583586;1,66889369283895
"Kärnten";2020-07-17;1,17888738318289;0,69868337725307;1,78265107325464
"Kärnten";2020-07-18;1,15180887170391;0,682634935204229;1,74170438212981
"Kärnten";2020-07-19;1,0009369090854;0,572121927846989;1,54771238795759
"Kärnten";2020-07-20;1,17699987579231;0,708630812085157;1,76226370007632
"Kärnten";2020-07-21;1,10173848958428;0,652960053465108;1,66599060174917
"Kärnten";2020-07-22;1,02548753876414;0,597384281728679;1,56736707388454
"Kärnten";2020-07-23;NA;NA;NA
"Kärnten";2020-07-24;NA;NA;NA
"Kärnten";2020-07-25;NA;NA;NA
"Kärnten";2020-07-26;NA;NA;NA
"Kärnten";2020-07-27;NA;NA;NA
"Kärnten";2020-07-28;NA;NA;NA
"Kärnten";2020-07-29;NA;NA;NA
"Kärnten";2020-07-30;NA;NA;NA
"Kärnten";2020-07-31;1,24181511676619;0,678911879984605;1,97186012163336
"Kärnten";2020-08-01;1,49331762123698;0,86991254484723;2,28240400970564
"Kärnten";2020-08-02;1,34085209835084;0,766412828324139;2,07331089921819
"Kärnten";2020-08-03;1,497920600366;0,901846052245243;2,2427624283686
"Kärnten";2020-08-04;1,46650487303082;0,895779275173565;2,1756225674857
"Kärnten";2020-08-05;1,82819472938518;1,20479184644245;2,57951668293705
"Kärnten";2020-08-06;1,82138992350166;1,22888413284942;2,52862576120667
"Kärnten";2020-08-07;1,80829601007937;1,25229755438815;2,46482815322008
"Kärnten";2020-08-08;1,80366933918064;1,28258521990878;2,41219818804116
"Kärnten";2020-08-09;1,68690155036244;1,21577025974861;2,23398499279401
"Kärnten";2020-08-10;1,51214686491082;1,09434818399196;1,99644877995913
"Kärnten";2020-08-11;1,50679250320381;1,11098984388814;1,9619705460011
"Kärnten";2020-08-12;1,44818339592081;1,07826765944327;1,87181300711511
"Kärnten";2020-08-13;1,91804893681458;1,50608095774564;2,37906859205212
"Kärnten";2020-08-14;2,24882900975848;1,82570809287922;2,715386999953
"Kärnten";2020-08-15;1,98814387790905;1,62278747110872;2,39003926062294
"Kärnten";2020-08-16;1,73780796407177;1,42555755597137;2,08051893710802
"Kärnten";2020-08-17;1,49725660892165;1,22940347228364;1,79111327740693
"Kärnten";2020-08-18;1,31074024548745;1,0752256287814;1,56922971855689
"Kärnten";2020-08-19;1,23184891899823;1,01337138943255;1,47133529780227
"Kärnten";2020-08-20;1,17625931021536;0,969404153543461;1,40282041981866
"Kärnten";2020-08-21;1,12196399032001;0,924657125258614;1,33806719509321
"Kärnten";2020-08-22;1,10287485289104;0,910536300573888;1,31336881448739
"Kärnten";2020-08-23;1,09296305539585;0,903910225283766;1,29970075841785
"Kärnten";2020-08-24;1,04230155101782;0,859770248831829;1,24214152664227
"Kärnten";2020-08-25;0,999512226088879;0,822241329829799;1,19382953229803
"Kärnten";2020-08-26;0,831595799808153;0,671205137480023;1,00891199158332
"Kärnten";2020-08-27;0,652013278745798;0,510160234661931;0,811003448615703
"Kärnten";2020-08-28;0,653720094715157;0,508633253737243;0,816735178147735
"Kärnten";2020-08-29;0,620222548248205;0,47442110501866;0,785261667782001
"Kärnten";2020-08-30;0,676364968833031;0,517365608225623;0,856343396342628
"Kärnten";2020-08-31;0,691902614575307;0,524040283460956;0,882730059808505
"Kärnten";2020-09-01;0,701940785862295;0,525801816745899;0,903133990679025
"Kärnten";2020-09-02;0,704924618503209;0,521507113433786;0,915553737792551
"Kärnten";2020-09-03;0,716545104278327;0,524601073729445;0,937950383790448
"Kärnten";2020-09-04;0,672914926840845;0,480740289370938;0,896899435678725
"Kärnten";2020-09-05;0,691970643840746;0,489679611583883;0,928690635186032
"Kärnten";2020-09-06;0,790151944502524;0,5644961336056;1,05315962665868
"Kärnten";2020-09-07;0,89258443341016;0,643296348990537;1,18206081950154
"Kärnten";2020-09-08;0,91994014889844;0,66016493369372;1,22214378532547
"Kärnten";2020-09-09;0,931218210140626;0,66527594195629;1,24118079991175
"Kärnten";2020-09-10;1,00400562333882;0,723598942222469;1,32961730620131
"Kärnten";2020-09-11;1,09278654270844;0,79708600290992;1,43441459556768
"Kärnten";2020-09-12;1,28775297652562;0,964615346785022;1,65685412234549
"Kärnten";2020-09-13;1,37285327777949;1,04246505140764;1,7480235776541
"Kärnten";2020-09-14;1,41487874274779;1,08723167435382;1,78502004733396
"Kärnten";2020-09-15;1,42437895103466;1,10608598959649;1,78230928652976
"Kärnten";2020-09-16;1,53073650891877;1,21189850937825;1,8862458012903
"Kärnten";2020-09-17;1,55997096110905;1,25114232703885;1,90235229890919
"Kärnten";2020-09-18;1,49314614577286;1,20516164738019;1,81152075564137
"Kärnten";2020-09-19;1,5126377504196;1,23593465466207;1,81687364226479
"Kärnten";2020-09-20;1,46443812845451;1,20470917990234;1,74914267213455
"Kärnten";2020-09-21;1,34515903612767;1,1075997891528;1,60545490484864
"Kärnten";2020-09-22;1,33898819116715;1,11105689640569;1,58786941614235
"Kärnten";2020-09-23;1,34853263212214;1,12750524992198;1,58904953649327
"Kärnten";2020-09-24;1,4409295849401;1,21956592539594;1,68048157717409
"Kärnten";2020-09-25;1,37111200497783;1,16311284751997;1,59596889026663
"Kärnten";2020-09-26;1,3681930865644;1,16797288907656;1,58401961667218
"Kärnten";2020-09-27;1,26948119923037;1,08370641428737;1,46973635689599
"Kärnten";2020-09-28;1,25294774920597;1,07418332723712;1,44526925201382
"Kärnten";2020-09-29;1,25087109647221;1,07710833919492;1,4374371498786
"Kärnten";2020-09-30;1,18000627046019;1,01565961761145;1,35649649754858
"Kärnten";2020-10-01;1,20068121434578;1,03846415587479;1,37449838309043
"Kärnten";2020-10-02;1,17493767024542;1,01773619544506;1,34326359392917
"Kärnten";2020-10-03;1,17508358900288;1,02080717137541;1,34005806902492
"Kärnten";2020-10-04;1,16483299148957;1,01398590510283;1,32598758905599
"Kärnten";2020-10-05;1,1345345893616;0,988269217404964;1,29074643805338
"Kärnten";2020-10-06;1,10360776905346;0,961646322608212;1,25519998447554
"Kärnten";2020-10-07;1,10878967613186;0,968331135021729;1,25862192949964
"Kärnten";2020-10-08;1,13088736383077;0,990620647049811;1,28030616328353
"Kärnten";2020-10-09;1,21642052625471;1,07250526214318;1,36926458692196
"Kärnten";2020-10-10;1,33635883339777;1,18770729443229;1,49364808717299
"Kärnten";2020-10-11;1,33178712263969;1,18696241157515;1,4848275361382
"Kärnten";2020-10-12;1,2929410903387;1,15451246858881;1,43909422240477
"Kärnten";2020-10-13;1,3751101627511;1,23652670363048;1,52094809833736
"Kärnten";2020-10-14;1,35694531261216;1,22375477464108;1,49691680410919
"Kärnten";2020-10-15;1,31743069148532;1,19069757635034;1,45048067252789
"Kärnten";2020-10-16;1,27993970309448;1,15917334642895;1,40660429037815
"Kärnten";2020-10-17;1,33635880234335;1,21662982601437;1,46162623327239
"Kärnten";2020-10-18;1,31993929458896;1,20460097588052;1,44047510755429
"Kärnten";2020-10-19;1,27048916448975;1,16090914524219;1,38494032656925
"Kärnten";2020-10-20;1,24113307477412;1,13604176156231;1,35080675823319
"Kärnten";2020-10-21;1,27059647546678;1,16707293791084;1,37845620467086
"Kärnten";2020-10-22;1,35357598424543;1,24944182819972;1,46181878025101
"Kärnten";2020-10-23;1,31802525248143;1,21833342878638;1,42158157299857
"Kärnten";2020-10-24;1,29625384497355;1,20050554518911;1,39562344379538
"Kärnten";2020-10-25;1,24168445871901;1,1508817734539;1,33588582268008
"Kärnten";2020-10-26;1,24874021963526;1,16020130645513;1,34048844768558
"Kärnten";2020-10-27;1,30781819466025;1,21950669380875;1,39917292496543
"Kärnten";2020-10-28;1,48054792836851;1,38906180952777;1,57491035874899
"Kärnten";2020-10-29;1,60924916492221;1,51721755122493;1,70395231061142
"Kärnten";2020-10-30;1,66087875379714;1,57174247082304;1,75243879491147
