"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUT","GFCFFORECAST","DEC2020FORECAST","AGRWTH","Q","2009-Q2",-5.49665213579512,
"AUT","GFCFFORECAST","DEC2020FORECAST","AGRWTH","Q","2009-Q3",-5.91670525639841,
"AUT","GFCFFORECAST","DEC2020FORECAST","AGRWTH","Q","2009-Q4",-8.78340691499415,
"AUT","GFCFFORECAST","DEC2020FORECAST","AGRWTH","Q","2010-Q1",-4.31234788430277,
"AUT","GFCFFORECAST","DEC2020FORECAST","AGRWTH","Q","2010-Q2",0.530444193715349,
"AUT","GFCFFORECAST","DEC2020FORECAST","AGRWTH","Q","2010-Q3",6.01569722436583,
"AUT","GFCFFORECAST","DEC2020FORECAST","AGRWTH","Q","2010-Q4",5.9177384589166,
"AUT","GFCFFORECAST","DEC2020FORECAST","AGRWTH","Q","2011-Q1",9.26996493006034,
"AUT","GFCFFORECAST","DEC2020FORECAST","AGRWTH","Q","2011-Q2",8.55446979654674,
"AUT","GFCFFORECAST","DEC2020FORECAST","AGRWTH","Q","2011-Q3",2.85726864441297,
"AUT","GFCFFORECAST","DEC2020FORECAST","AGRWTH","Q","2011-Q4",4.52676390574757,
"AUT","GFCFFORECAST","DEC2020FORECAST","AGRWTH","Q","2012-Q1",-5.02634642431789,
"AUT","GFCFFORECAST","DEC2020FORECAST","AGRWTH","Q","2012-Q2",-4.59359611078794,
"AUT","GFCFFORECAST","DEC2020FORECAST","AGRWTH","Q","2012-Q3",11.8537413220692,
"AUT","GFCFFORECAST","DEC2020FORECAST","AGRWTH","Q","2012-Q4",2.43466529963671,
"AUT","GFCFFORECAST","DEC2020FORECAST","AGRWTH","Q","2013-Q1",-3.5095075781454,
"AUT","GFCFFORECAST","DEC2020FORECAST","AGRWTH","Q","2013-Q2",2.95709785515172,
"AUT","GFCFFORECAST","DEC2020FORECAST","AGRWTH","Q","2013-Q3",4.92531470112141,
"AUT","GFCFFORECAST","DEC2020FORECAST","AGRWTH","Q","2013-Q4",-2.76222675076802,
"AUT","GFCFFORECAST","DEC2020FORECAST","AGRWTH","Q","2014-Q1",-2.63758432769004,
"AUT","GFCFFORECAST","DEC2020FORECAST","AGRWTH","Q","2014-Q2",3.99128630849624,
"AUT","GFCFFORECAST","DEC2020FORECAST","AGRWTH","Q","2014-Q3",-6.19679139330015,
"AUT","GFCFFORECAST","DEC2020FORECAST","AGRWTH","Q","2014-Q4",4.41455180912088,
"AUT","GFCFFORECAST","DEC2020FORECAST","AGRWTH","Q","2015-Q1",0.347554425363632,
"AUT","GFCFFORECAST","DEC2020FORECAST","AGRWTH","Q","2015-Q2",7.87956660940647,
"AUT","GFCFFORECAST","DEC2020FORECAST","AGRWTH","Q","2015-Q3",0.692533811693156,
"AUT","GFCFFORECAST","DEC2020FORECAST","AGRWTH","Q","2015-Q4",7.72233028482862,
"AUT","GFCFFORECAST","DEC2020FORECAST","AGRWTH","Q","2016-Q1",7.20585634669876,
"AUT","GFCFFORECAST","DEC2020FORECAST","AGRWTH","Q","2016-Q2",1.02161287701101,
"AUT","GFCFFORECAST","DEC2020FORECAST","AGRWTH","Q","2016-Q3",2.36775835519605,
"AUT","GFCFFORECAST","DEC2020FORECAST","AGRWTH","Q","2016-Q4",0.510633037404831,
"AUT","GFCFFORECAST","DEC2020FORECAST","AGRWTH","Q","2017-Q1",8.17967050023992,
"AUT","GFCFFORECAST","DEC2020FORECAST","AGRWTH","Q","2017-Q2",4.56830813481134,
"AUT","GFCFFORECAST","DEC2020FORECAST","AGRWTH","Q","2017-Q3",4.13119416133226,
"AUT","GFCFFORECAST","DEC2020FORECAST","AGRWTH","Q","2017-Q4",1.92710717590946,
"AUT","GFCFFORECAST","DEC2020FORECAST","AGRWTH","Q","2018-Q1",2.52604887762571,
"AUT","GFCFFORECAST","DEC2020FORECAST","AGRWTH","Q","2018-Q2",11.5084456208468,
"AUT","GFCFFORECAST","DEC2020FORECAST","AGRWTH","Q","2018-Q3",-3.88615305500384,
"AUT","GFCFFORECAST","DEC2020FORECAST","AGRWTH","Q","2018-Q4",10.7357628123219,
"AUT","GFCFFORECAST","DEC2020FORECAST","AGRWTH","Q","2019-Q1",9.73239046505267,
"AUT","GFCFFORECAST","DEC2020FORECAST","AGRWTH","Q","2019-Q2",2.75609395077395,
"AUT","GFCFFORECAST","DEC2020FORECAST","AGRWTH","Q","2019-Q3",-4.59804871216675,
"AUT","GFCFFORECAST","DEC2020FORECAST","AGRWTH","Q","2019-Q4",-8.26580695822275,
"AUT","GFCFFORECAST","DEC2020FORECAST","AGRWTH","Q","2020-Q1",-1.62066057881722,
"AUT","GFCFFORECAST","DEC2020FORECAST","AGRWTH","Q","2020-Q2",-26.7154085014663,
"AUT","GFCFFORECAST","DEC2020FORECAST","AGRWTH","Q","2020-Q3",31.079601,
"AUT","GFCFFORECAST","DEC2020FORECAST","AGRWTH","Q","2020-Q4",-32.3248622799,
"AUT","GFCFFORECAST","DEC2020FORECAST","AGRWTH","Q","2021-Q1",2.01505006249993,
"AUT","GFCFFORECAST","DEC2020FORECAST","AGRWTH","Q","2021-Q2",46.4100000000001,
"AUT","GFCFFORECAST","DEC2020FORECAST","AGRWTH","Q","2021-Q3",0.802403201600025,
"AUT","GFCFFORECAST","DEC2020FORECAST","AGRWTH","Q","2021-Q4",0.802403201600027,
"AUT","GFCFFORECAST","DEC2020FORECAST","AGRWTH","Q","2022-Q1",0.802403201599995,
"AUT","GFCFFORECAST","DEC2020FORECAST","AGRWTH","Q","2022-Q2",1.00375625390633,
"AUT","GFCFFORECAST","DEC2020FORECAST","AGRWTH","Q","2022-Q3",1.20541080809991,
"AUT","GFCFFORECAST","DEC2020FORECAST","AGRWTH","Q","2022-Q4",1.60962562559998,
